date,ADA,AURORA,AVAX,BNB,BTC,DOGE,ETH,HBAR,LINK,LTC,NEAR,SOL,UNDEAD,stable
2025-09-30,$12287.05,$1415.66,$45156.78,$35401.26,$113378.69,$9101.74,$15296.44,$0.00,$5489.34,$5143.47,$1683.78,$1527.00,$1390.51,$25812.36
2025-09-29,$12601.15,$1415.66,$46413.14,$35521.45,$114298.31,$9343.03,$15380.13,$0.00,$5543.20,$5196.67,$1785.44,$1566.38,$1398.18,$25812.36
2025-09-28,$12260.62,$1417.56,$44412.21,$34198.29,$110488.46,$9141.30,$14849.10,$0.00,$5420.08,$5126.88,$1728.26,$1515.71,$1371.09,$25812.36
2025-09-27,$12221.75,$1417.56,$20402.28,$34015.90,$110418.58,$9117.56,$13706.13,$0.00,$5379.04,$5097.59,$1728.26,$1493.51,$0.00,$30675.56
2025-09-26,$12028.93,$1404.27,$23194.98,$33129.83,$109004.23,$8971.21,$19759.20,$0.00,$5240.52,$5019.51,$1715.55,$1453.69,$0.00,$27715.20
2025-09-25,$12293.27,$1451.72,$25573.95,$34710.50,$111126.32,$9168.99,$19803.01,$0.00,$5389.30,$5112.23,$1842.63,$1481.79,$0.00,$27210.03
2025-09-24,$12775.30,$1459.31,$28790.59,$35629.42,$112546.69,$9604.10,$20748.34,$0.00,$5602.20,$5236.68,$1931.58,$1564.76,$0.00,$27210.03
2025-09-23,$12750.42,$1455.51,$39636.90,$35461.01,$112213.25,$9445.87,$19698.25,$0.00,$5609.90,$5190.81,$1931.58,$1609.30,$0.00,$21407.52
2025-09-22,$12772.19,$1455.51,$35152.88,$35646.54,$110631.45,$9457.74,$21684.39,$0.00,$5450.86,$5149.81,$1823.56,$1630.25,$0.00,$26389.85
2025-09-21,$13786.00,$1539.01,$37052.13,$36564.75,$113631.39,$10549.48,$23202.86,$0.00,$5945.92,$5602.72,$1982.41,$1767.94,$0.00,$26389.85
2025-09-20,$14020.80,$1563.68,$37984.89,$35599.02,$113944.53,$10612.76,$23348.77,$0.00,$6025.44,$5600.28,$2045.95,$1774.43,$0.00,$26389.85
2025-09-19,$14083.00,$1622.51,$38187.18,$34629.79,$114269.46,$10751.21,$23571.23,$0.00,$6125.48,$5675.43,$2001.47,$1787.92,$0.00,$26389.85
2025-09-18,$14353.55,$1548.50,$37029.65,$34722.38,$115245.23,$11170.50,$23842.12,$0.00,$6271.69,$5685.68,$1880.75,$1833.50,$0.00,$26389.85
2025-09-17,$13557.43,$1489.67,$33545.83,$33257.36,$114094.73,$10557.39,$23375.76,$0.00,$5894.62,$5582.71,$1715.55,$1731.14,$0.00,$26389.85
2025-09-16,$13543.44,$1510.54,$34242.60,$32444.66,$113318.24,$10521.79,$23361.64,$0.00,$6045.96,$5579.78,$1702.84,$1734.09,$0.00,$26389.85
2025-09-15,$13405.05,$1506.75,$32410.78,$32142.08,$112720.41,$10395.21,$23472.77,$0.00,$5969.01,$5527.07,$1671.07,$1734.60,$0.00,$26389.85
2025-09-14,$14061.23,$1561.78,$33433.45,$32624.95,$113737.41,$11344.54,$24074.81,$0.00,$6271.69,$5652.50,$1728.26,$1817.06,$0.00,$26389.85
2025-09-13,$14711.19,$1592.14,$34175.17,$32826.90,$113919.01,$11621.43,$24543.77,$0.00,$6484.60,$5863.33,$1823.56,$1787.63,$0.00,$26389.85
2025-09-12,$13897.96,$1523.83,$32197.26,$31760.19,$113108.16,$10466.41,$23629.21,$0.00,$6310.17,$5689.59,$1740.96,$1776.49,$0.00,$26389.85
2025-09-11,$13680.27,$1520.03,$32388.30,$31372.71,$111846.74,$9782.10,$22925.59,$0.00,$6092.14,$5691.54,$1721.90,$1667.64,$0.00,$26389.85
2025-09-10,$13691.15,$1512.44,$30826.20,$30998.51,$111117.37,$9592.23,$22722.69,$0.00,$6038.27,$5536.34,$1702.84,$1638.88,$0.00,$26389.85
2025-09-09,$13843.54,$1559.88,$29320.29,$30787.47,$110686.42,$9722.76,$22637.67,$0.00,$6074.18,$5547.57,$1747.32,$1607.97,$0.00,$26389.85
2025-09-08,$13234.00,$1582.66,$28286.38,$30670.42,$109882.45,$9228.32,$22387.08,$0.00,$5894.62,$5524.63,$1588.47,$1577.00,$0.00,$26389.85
2025-09-07,$12954.12,$1453.61,$27510.95,$30512.15,$109244.37,$8666.63,$22372.28,$0.00,$5745.85,$5570.99,$1550.35,$1503.69,$0.00,$26389.85
2025-09-06,$12804.84,$1428.94,$27162.57,$30132.35,$108814.41,$8476.76,$22331.23,$0.00,$5717.63,$5451.42,$1518.58,$1494.25,$0.00,$26389.85
2025-09-05,$12965.00,$1459.31,$27881.81,$29751.16,$110443.96,$8615.21,$23046.68,$0.00,$5866.41,$5512.92,$1550.35,$1527.22,$0.00,$26389.85
2025-09-04,$12720.88,$1470.69,$27668.29,$29623.28,$108813.43,$8532.14,$22886.35,$0.00,$5976.71,$5422.14,$1531.29,$1529.28,$0.00,$26389.85
2025-09-03,$12957.23,$1466.90,$28050.38,$29866.81,$109340.58,$8571.70,$22742.88,$0.00,$6030.57,$5470.94,$1556.70,$1552.66,$0.00,$26286.82
2025-09-02,$12633.80,$1499.16,$26847.90,$29550.61,$107286.96,$8298.76,$22419.10,$0.00,$5902.32,$5363.09,$1493.16,$1476.70,$0.00,$26209.08
2025-09-01,$12755.09,$1539.01,$26701.81,$29795.88,$106780.42,$8547.96,$22802.42,$0.00,$5961.32,$5346.01,$1512.22,$1470.21,$0.00,$26209.08
2025-08-31,$12797.07,$1506.75,$26994.00,$30039.06,$106367.15,$8623.12,$23207.02,$0.00,$6097.27,$5428.00,$1550.35,$1496.98,$0.00,$26209.08
2025-08-30,$12809.51,$1444.13,$26668.09,$30013.91,$106535.01,$8536.10,$22741.79,$0.00,$5997.23,$5388.47,$1550.35,$1490.34,$0.00,$26209.08
2025-08-29,$12809.51,$1480.18,$26500.07,$29918.17,$106518.66,$8456.98,$22227.94,$0.00,$5971.58,$5349.91,$1550.35,$1536.14,$0.00,$37186.65
2025-08-28,$13476.57,$1529.52,$27511.53,$30523.33,$110729.59,$8844.63,$23818.30,$0.00,$6112.66,$5534.39,$1601.18,$1569.40,$0.00,$37186.65
2025-08-27,$13503.01,$1774.32,$28073.45,$30061.42,$109767.57,$8718.05,$23979.83,$0.00,$6248.61,$5546.59,$1601.18,$1512.25,$0.00,$37186.65
2025-08-26,$12947.90,$1347.34,$26219.11,$29350.40,$107523.83,$8286.90,$22902.96,$0.00,$6007.49,$5377.73,$1537.64,$1382.37,$0.00,$37186.65
2025-08-25,$13478.13,$1347.34,$27196.85,$29916.77,$109239.98,$8690.36,$23925.33,$0.00,$6264.00,$5440.69,$1588.47,$1457.52,$0.00,$37186.65
2025-08-24,$14033.24,$1377.71,$28736.57,$30337.80,$112482.02,$9200.63,$24969.24,$0.00,$6579.51,$5847.22,$1677.42,$1533.41,$0.00,$37149.02
2025-08-23,$14182.51,$1379.60,$29354.68,$31104.72,$112951.76,$9370.72,$24467.37,$0.00,$6600.03,$5918.97,$1702.84,$1491.74,$0.00,$37149.02
2025-08-22,$12867.04,$1324.57,$25129.04,$29577.86,$109606.74,$8306.67,$21883.03,$0.00,$6210.13,$5518.77,$1512.22,$1313.71,$0.00,$37166.44
2025-08-21,$13492.12,$1362.53,$25969.73,$29713.42,$110964.98,$8603.34,$22168.97,$0.00,$6710.33,$5595.88,$1575.76,$1357.00,$0.00,$37179.88
2025-08-20,$13260.44,$1379.60,$25711.27,$29050.27,$111315.41,$8488.63,$21859.67,$0.00,$6405.08,$5607.11,$1569.41,$1333.77,$0.00,$35080.34
2025-08-19,$14207.39,$1377.71,$25879.83,$29371.71,$112013.53,$8642.90,$22118.05,$0.00,$6266.56,$5611.01,$1588.47,$1337.24,$0.00,$35080.34
